file_name,model_type,prompt_detail,temp,completion_id,compiled,correct
completions_llama/completion_M_t0.5_14.c,llama,M,0.5,14,0,0
completions_llama/completion_M_t0.5_15.c,llama,M,0.5,15,0,0
completions_llama/completion_M_t0.5_16.c,llama,M,0.5,16,0,0
completions_llama/completion_M_t0.5_17.c,llama,M,0.5,17,0,0
completions_llama/completion_M_t0.5_18.c,llama,M,0.5,18,0,0
completions_llama/completion_M_t0.5_19.c,llama,M,0.5,19,0,0
completions_llama/completion_M_t0.5_20.c,llama,M,0.5,20,0,0
completions_llama/completion_M_t0.5_21.c,llama,M,0.5,21,0,0
completions_llama/completion_M_t0.5_22.c,llama,M,0.5,22,0,0
completions_llama/completion_M_t0.5_23.c,llama,M,0.5,23,1,1
completions_llama/completion_M_t0.5_24.c,llama,M,0.5,24,1,1
completions_llama/completion_M_t0.5_25.c,llama,M,0.5,25,1,1
completions_llama/completion_M_t0.5_26.c,llama,M,0.5,26,0,0
completions_llama/completion_M_t0.5_27.c,llama,M,0.5,27,0,0
completions_llama/completion_M_t0.5_28.c,llama,M,0.5,28,0,0
completions_llama/completion_M_t0.5_29.c,llama,M,0.5,29,1,1
completions_llama/completion_M_t0.5_30.c,llama,M,0.5,30,0,0
completions_llama/completion_M_t0.5_31.c,llama,M,0.5,31,0,0
completions_llama/completion_M_t0.5_32.c,llama,M,0.5,32,0,0
completions_llama/completion_M_t0.5_33.c,llama,M,0.5,33,0,0
completions_llama/completion_M_t0.5_34.c,llama,M,0.5,34,0,0
completions_llama/completion_M_t0.5_35.c,llama,M,0.5,35,0,0
completions_llama/completion_M_t0.5_36.c,llama,M,0.5,36,0,0
completions_llama/completion_M_t0.5_37.c,llama,M,0.5,37,0,0
completions_llama/completion_M_t0.5_38.c,llama,M,0.5,38,0,0
completions_llama/completion_M_t0.5_39.c,llama,M,0.5,39,0,0
completions_llama/completion_M_t0.5_40.c,llama,M,0.5,40,0,0
completions_llama/completion_M_t0.5_41.c,llama,M,0.5,41,0,0
completions_llama/completion_M_t0.5_42.c,llama,M,0.5,42,0,0
completions_llama/completion_M_t0.5_43.c,llama,M,0.5,43,0,0
completions_llama/completion_M_t0.5_44.c,llama,M,0.5,44,0,0
completions_llama/completion_M_t0.5_45.c,llama,M,0.5,45,0,0
completions_llama/completion_M_t0.5_46.c,llama,M,0.5,46,0,0
completions_llama/completion_M_t0.5_47.c,llama,M,0.5,47,0,0
completions_llama/completion_M_t0.5_48.c,llama,M,0.5,48,0,0
completions_llama/completion_M_t0.5_49.c,llama,M,0.5,49,0,0
completions_llama/completion_M_t0.5_50.c,llama,M,0.5,50,0,0
completions_llama/completion_M_t0.5_51.c,llama,M,0.5,51,0,0
completions_llama/completion_M_t0.5_52.c,llama,M,0.5,52,0,0
completions_llama/completion_M_t0.5_53.c,llama,M,0.5,53,0,0
completions_llama/completion_M_t0.5_54.c,llama,M,0.5,54,0,0
completions_llama/completion_M_t0.5_55.c,llama,M,0.5,55,0,0
completions_llama/completion_M_t0.5_56.c,llama,M,0.5,56,0,0
completions_llama/completion_M_t0.5_57.c,llama,M,0.5,57,0,0
completions_llama/completion_M_t0.5_58.c,llama,M,0.5,58,0,0
completions_llama/completion_M_t0.5_59.c,llama,M,0.5,59,0,0
completions_llama/completion_M_t0.5_60.c,llama,M,0.5,60,0,0
completions_llama/completion_M_t0.5_61.c,llama,M,0.5,61,0,0
completions_llama/completion_M_t0.5_62.c,llama,M,0.5,62,0,0
completions_llama/completion_M_t0.5_63.c,llama,M,0.5,63,0,0
completions_llama/completion_M_t0.5_64.c,llama,M,0.5,64,0,0
completions_llama/completion_M_t0.5_65.c,llama,M,0.5,65,0,0
completions_llama/completion_M_t0.5_66.c,llama,M,0.5,66,0,0
completions_llama/completion_M_t0.5_67.c,llama,M,0.5,67,0,0
completions_llama/completion_M_t0.5_68.c,llama,M,0.5,68,0,0
completions_llama/completion_M_t0.5_69.c,llama,M,0.5,69,0,0
completions_llama/completion_M_t0.5_70.c,llama,M,0.5,70,0,0
completions_llama/completion_M_t0.5_71.c,llama,M,0.5,71,0,0
completions_llama/completion_M_t0.5_72.c,llama,M,0.5,72,0,0
completions_llama/completion_M_t0.5_73.c,llama,M,0.5,73,0,0
completions_llama/completion_M_t0.5_74.c,llama,M,0.5,74,0,0
completions_llama/completion_M_t0.5_75.c,llama,M,0.5,75,0,0
completions_llama/completion_M_t0.5_76.c,llama,M,0.5,76,0,0
completions_llama/completion_M_t0.5_77.c,llama,M,0.5,77,0,0
completions_llama/completion_M_t0.5_78.c,llama,M,0.5,78,0,0
completions_llama/completion_M_t0.5_79.c,llama,M,0.5,79,0,0
completions_llama/completion_M_t0.5_80.c,llama,M,0.5,80,0,0
completions_llama/completion_M_t0.5_81.c,llama,M,0.5,81,0,0
completions_llama/completion_M_t0.5_82.c,llama,M,0.5,82,0,0
completions_llama/completion_M_t0.5_83.c,llama,M,0.5,83,0,0
completions_llama/completion_M_t0.5_84.c,llama,M,0.5,84,0,0
completions_llama/completion_M_t0.5_85.c,llama,M,0.5,85,0,0
completions_llama/completion_M_t0.5_86.c,llama,M,0.5,86,0,0
completions_llama/completion_M_t0.5_87.c,llama,M,0.5,87,0,0
completions_llama/completion_M_t0.5_88.c,llama,M,0.5,88,0,0
completions_llama/completion_M_t0.5_89.c,llama,M,0.5,89,0,0
completions_llama/completion_M_t0.5_90.c,llama,M,0.5,90,0,0
completions_llama/completion_M_t0.5_91.c,llama,M,0.5,91,0,0
completions_llama/completion_M_t0.5_92.c,llama,M,0.5,92,0,0
completions_llama/completion_M_t0.5_93.c,llama,M,0.5,93,0,0
completions_llama/completion_M_t0.5_94.c,llama,M,0.5,94,0,0
completions_llama/completion_M_t0.5_95.c,llama,M,0.5,95,0,0
completions_llama/completion_M_t0.5_96.c,llama,M,0.5,96,0,0
completions_llama/completion_M_t0.5_97.c,llama,M,0.5,97,0,0
completions_llama/completion_M_t0.5_98.c,llama,M,0.5,98,0,0
completions_llama/completion_M_t0.5_99.c,llama,M,0.5,99,0,0
completions_llama/completion_M_t0.7_0.c,llama,M,0.7,0,0,0
completions_llama/completion_M_t0.7_1.c,llama,M,0.7,1,0,0
completions_llama/completion_M_t0.7_2.c,llama,M,0.7,2,0,0
completions_llama/completion_M_t0.7_3.c,llama,M,0.7,3,0,0
completions_llama/completion_M_t0.7_4.c,llama,M,0.7,4,0,0
completions_llama/completion_M_t0.7_5.c,llama,M,0.7,5,0,0
completions_llama/completion_M_t0.7_6.c,llama,M,0.7,6,1,1
completions_llama/completion_M_t0.7_7.c,llama,M,0.7,7,0,0
completions_llama/completion_M_t0.7_8.c,llama,M,0.7,8,0,0
completions_llama/completion_M_t0.7_9.c,llama,M,0.7,9,0,0
completions_llama/completion_M_t0.7_10.c,llama,M,0.7,10,0,0
completions_llama/completion_M_t0.7_11.c,llama,M,0.7,11,0,0
completions_llama/completion_M_t0.7_12.c,llama,M,0.7,12,0,0
completions_llama/completion_M_t0.7_13.c,llama,M,0.7,13,0,0
completions_llama/completion_M_t0.7_14.c,llama,M,0.7,14,0,0
completions_llama/completion_M_t0.7_15.c,llama,M,0.7,15,0,0
completions_llama/completion_M_t0.7_16.c,llama,M,0.7,16,0,0
completions_llama/completion_M_t0.7_17.c,llama,M,0.7,17,0,0
completions_llama/completion_M_t0.7_18.c,llama,M,0.7,18,0,0
completions_llama/completion_M_t0.7_19.c,llama,M,0.7,19,0,0
completions_llama/completion_M_t0.7_20.c,llama,M,0.7,20,0,0
completions_llama/completion_M_t0.7_21.c,llama,M,0.7,21,0,0
completions_llama/completion_M_t0.7_22.c,llama,M,0.7,22,0,0
completions_llama/completion_M_t0.7_23.c,llama,M,0.7,23,0,0
completions_llama/completion_M_t0.7_24.c,llama,M,0.7,24,0,0
completions_llama/completion_M_t0.7_25.c,llama,M,0.7,25,0,0
completions_llama/completion_M_t0.7_26.c,llama,M,0.7,26,0,0
completions_llama/completion_M_t0.7_27.c,llama,M,0.7,27,1,1
completions_llama/completion_M_t0.7_28.c,llama,M,0.7,28,0,0
completions_llama/completion_M_t0.7_29.c,llama,M,0.7,29,0,0
completions_llama/completion_M_t0.7_30.c,llama,M,0.7,30,0,0
completions_llama/completion_M_t0.7_31.c,llama,M,0.7,31,0,0
completions_llama/completion_M_t0.7_32.c,llama,M,0.7,32,0,0
completions_llama/completion_M_t0.7_33.c,llama,M,0.7,33,0,0
completions_llama/completion_M_t0.7_34.c,llama,M,0.7,34,0,0
completions_llama/completion_M_t0.7_35.c,llama,M,0.7,35,0,0
completions_llama/completion_M_t0.7_36.c,llama,M,0.7,36,0,0
completions_llama/completion_M_t0.7_37.c,llama,M,0.7,37,0,0
completions_llama/completion_M_t0.7_38.c,llama,M,0.7,38,0,0
completions_llama/completion_M_t0.7_39.c,llama,M,0.7,39,0,0
completions_llama/completion_M_t0.7_40.c,llama,M,0.7,40,0,0
completions_llama/completion_M_t0.7_41.c,llama,M,0.7,41,0,0
completions_llama/completion_M_t0.7_42.c,llama,M,0.7,42,0,0
completions_llama/completion_M_t0.7_43.c,llama,M,0.7,43,0,0
completions_llama/completion_M_t0.7_44.c,llama,M,0.7,44,0,0
completions_llama/completion_M_t0.7_45.c,llama,M,0.7,45,0,0
completions_llama/completion_M_t0.7_46.c,llama,M,0.7,46,0,0
completions_llama/completion_M_t0.7_47.c,llama,M,0.7,47,0,0
completions_llama/completion_M_t0.7_48.c,llama,M,0.7,48,0,0
completions_llama/completion_M_t0.7_49.c,llama,M,0.7,49,0,0
completions_llama/completion_M_t0.7_50.c,llama,M,0.7,50,1,1
completions_llama/completion_M_t0.7_51.c,llama,M,0.7,51,0,0
completions_llama/completion_M_t0.7_52.c,llama,M,0.7,52,0,0
completions_llama/completion_M_t0.7_53.c,llama,M,0.7,53,0,0
completions_llama/completion_M_t0.7_54.c,llama,M,0.7,54,0,0
completions_llama/completion_M_t0.7_55.c,llama,M,0.7,55,0,0
completions_llama/completion_M_t0.7_56.c,llama,M,0.7,56,0,0
completions_llama/completion_M_t0.7_57.c,llama,M,0.7,57,0,0
completions_llama/completion_M_t0.7_58.c,llama,M,0.7,58,0,0
completions_llama/completion_M_t0.7_59.c,llama,M,0.7,59,0,0
completions_llama/completion_M_t0.7_60.c,llama,M,0.7,60,0,0
completions_llama/completion_M_t0.7_61.c,llama,M,0.7,61,0,0
completions_llama/completion_M_t0.7_62.c,llama,M,0.7,62,0,0
completions_llama/completion_M_t0.7_63.c,llama,M,0.7,63,0,0
completions_llama/completion_M_t0.7_64.c,llama,M,0.7,64,0,0
completions_llama/completion_M_t0.7_65.c,llama,M,0.7,65,0,0
completions_llama/completion_M_t0.7_66.c,llama,M,0.7,66,0,0
completions_llama/completion_M_t0.7_67.c,llama,M,0.7,67,0,0
completions_llama/completion_M_t0.7_68.c,llama,M,0.7,68,0,0
completions_llama/completion_M_t0.7_69.c,llama,M,0.7,69,0,0
completions_llama/completion_M_t0.7_70.c,llama,M,0.7,70,1,1
completions_llama/completion_M_t0.7_71.c,llama,M,0.7,71,0,0
completions_llama/completion_M_t0.7_72.c,llama,M,0.7,72,1,1
completions_llama/completion_M_t0.7_73.c,llama,M,0.7,73,0,0
completions_llama/completion_M_t0.7_74.c,llama,M,0.7,74,0,0
completions_llama/completion_M_t0.7_75.c,llama,M,0.7,75,0,0
completions_llama/completion_M_t0.7_76.c,llama,M,0.7,76,0,0
completions_llama/completion_M_t0.7_77.c,llama,M,0.7,77,0,0
completions_llama/completion_M_t0.7_78.c,llama,M,0.7,78,0,0
completions_llama/completion_M_t0.7_79.c,llama,M,0.7,79,0,0
completions_llama/completion_M_t0.7_80.c,llama,M,0.7,80,1,1
completions_llama/completion_M_t0.7_81.c,llama,M,0.7,81,0,0
completions_llama/completion_M_t0.7_82.c,llama,M,0.7,82,0,0
completions_llama/completion_M_t0.7_83.c,llama,M,0.7,83,0,0
completions_llama/completion_M_t0.7_84.c,llama,M,0.7,84,0,0
completions_llama/completion_M_t0.7_85.c,llama,M,0.7,85,1,1
completions_llama/completion_M_t0.7_86.c,llama,M,0.7,86,0,0
completions_llama/completion_M_t0.7_87.c,llama,M,0.7,87,1,1
completions_llama/completion_M_t0.7_88.c,llama,M,0.7,88,0,0
completions_llama/completion_M_t0.7_89.c,llama,M,0.7,89,0,0
completions_llama/completion_M_t0.7_90.c,llama,M,0.7,90,0,0
completions_llama/completion_M_t0.7_91.c,llama,M,0.7,91,0,0
completions_llama/completion_M_t0.7_92.c,llama,M,0.7,92,0,0
completions_llama/completion_M_t0.7_93.c,llama,M,0.7,93,1,1
completions_llama/completion_M_t0.7_94.c,llama,M,0.7,94,0,0
completions_llama/completion_M_t0.7_95.c,llama,M,0.7,95,1,0
completions_llama/completion_M_t0.7_96.c,llama,M,0.7,96,0,0
completions_llama/completion_M_t0.7_97.c,llama,M,0.7,97,0,0
completions_llama/completion_M_t0.7_98.c,llama,M,0.7,98,0,0
completions_llama/completion_M_t0.7_99.c,llama,M,0.7,99,0,0
completions_llama/completion_M_t1.0_0.c,llama,M,1.0,0,0,0
completions_llama/completion_M_t1.0_1.c,llama,M,1.0,1,1,1
completions_llama/completion_M_t1.0_2.c,llama,M,1.0,2,1,1
completions_llama/completion_M_t1.0_3.c,llama,M,1.0,3,0,0
completions_llama/completion_M_t1.0_4.c,llama,M,1.0,4,0,0
completions_llama/completion_M_t1.0_5.c,llama,M,1.0,5,0,0
completions_llama/completion_M_t1.0_6.c,llama,M,1.0,6,0,0
completions_llama/completion_M_t1.0_7.c,llama,M,1.0,7,1,1
completions_llama/completion_M_t1.0_8.c,llama,M,1.0,8,0,0
completions_llama/completion_M_t1.0_9.c,llama,M,1.0,9,0,0
completions_llama/completion_M_t1.0_10.c,llama,M,1.0,10,0,0
completions_llama/completion_M_t1.0_11.c,llama,M,1.0,11,0,0
completions_llama/completion_M_t1.0_12.c,llama,M,1.0,12,1,0
completions_llama/completion_M_t1.0_13.c,llama,M,1.0,13,0,0
completions_llama/completion_M_t1.0_14.c,llama,M,1.0,14,0,0
completions_llama/completion_M_t1.0_15.c,llama,M,1.0,15,0,0
completions_llama/completion_M_t1.0_16.c,llama,M,1.0,16,0,0
completions_llama/completion_M_t1.0_17.c,llama,M,1.0,17,0,0
completions_llama/completion_M_t1.0_18.c,llama,M,1.0,18,0,0
completions_llama/completion_M_t1.0_19.c,llama,M,1.0,19,0,0
completions_llama/completion_M_t1.0_20.c,llama,M,1.0,20,0,0
completions_llama/completion_M_t1.0_21.c,llama,M,1.0,21,0,0
completions_llama/completion_M_t1.0_22.c,llama,M,1.0,22,0,0
completions_llama/completion_M_t1.0_23.c,llama,M,1.0,23,0,0
completions_llama/completion_M_t1.0_24.c,llama,M,1.0,24,0,0
completions_llama/completion_M_t1.0_25.c,llama,M,1.0,25,0,0
completions_llama/completion_M_t1.0_26.c,llama,M,1.0,26,0,0
completions_llama/completion_M_t1.0_27.c,llama,M,1.0,27,0,0
completions_llama/completion_M_t1.0_28.c,llama,M,1.0,28,0,0
completions_llama/completion_M_t1.0_29.c,llama,M,1.0,29,0,0
completions_llama/completion_M_t1.0_30.c,llama,M,1.0,30,0,0
completions_llama/completion_M_t1.0_31.c,llama,M,1.0,31,0,0
completions_llama/completion_M_t1.0_32.c,llama,M,1.0,32,0,0
completions_llama/completion_M_t1.0_33.c,llama,M,1.0,33,0,0
completions_llama/completion_M_t1.0_34.c,llama,M,1.0,34,0,0
completions_llama/completion_M_t1.0_35.c,llama,M,1.0,35,0,0
completions_llama/completion_M_t1.0_36.c,llama,M,1.0,36,1,1
completions_llama/completion_M_t1.0_37.c,llama,M,1.0,37,0,0
completions_llama/completion_M_t1.0_38.c,llama,M,1.0,38,1,0
completions_llama/completion_M_t1.0_39.c,llama,M,1.0,39,0,0
completions_llama/completion_M_t1.0_40.c,llama,M,1.0,40,0,0
completions_llama/completion_M_t1.0_41.c,llama,M,1.0,41,0,0
completions_llama/completion_M_t1.0_42.c,llama,M,1.0,42,0,0
completions_llama/completion_M_t1.0_43.c,llama,M,1.0,43,0,0
completions_llama/completion_M_t1.0_44.c,llama,M,1.0,44,0,0
completions_llama/completion_M_t1.0_45.c,llama,M,1.0,45,1,1
completions_llama/completion_M_t1.0_46.c,llama,M,1.0,46,0,0
completions_llama/completion_M_t1.0_47.c,llama,M,1.0,47,0,0
completions_llama/completion_M_t1.0_48.c,llama,M,1.0,48,0,0
completions_llama/completion_M_t1.0_49.c,llama,M,1.0,49,0,0
completions_llama/completion_M_t1.0_50.c,llama,M,1.0,50,0,0
completions_llama/completion_M_t1.0_51.c,llama,M,1.0,51,0,0
completions_llama/completion_M_t1.0_52.c,llama,M,1.0,52,0,0
completions_llama/completion_M_t1.0_53.c,llama,M,1.0,53,0,0
completions_llama/completion_M_t1.0_54.c,llama,M,1.0,54,0,0
completions_llama/completion_M_t1.0_55.c,llama,M,1.0,55,0,0
completions_llama/completion_M_t1.0_56.c,llama,M,1.0,56,0,0
completions_llama/completion_M_t1.0_57.c,llama,M,1.0,57,0,0
completions_llama/completion_M_t1.0_58.c,llama,M,1.0,58,0,0
completions_llama/completion_M_t1.0_59.c,llama,M,1.0,59,0,0
completions_llama/completion_M_t1.0_60.c,llama,M,1.0,60,0,0
completions_llama/completion_M_t1.0_61.c,llama,M,1.0,61,0,0
completions_llama/completion_M_t1.0_62.c,llama,M,1.0,62,0,0
completions_llama/completion_M_t1.0_63.c,llama,M,1.0,63,0,0
completions_llama/completion_M_t1.0_64.c,llama,M,1.0,64,0,0
completions_llama/completion_M_t1.0_65.c,llama,M,1.0,65,0,0
completions_llama/completion_M_t1.0_66.c,llama,M,1.0,66,0,0
completions_llama/completion_M_t1.0_67.c,llama,M,1.0,67,0,0
completions_llama/completion_M_t1.0_68.c,llama,M,1.0,68,0,0
completions_llama/completion_M_t1.0_69.c,llama,M,1.0,69,0,0
completions_llama/completion_M_t1.0_70.c,llama,M,1.0,70,1,0
completions_llama/completion_M_t1.0_71.c,llama,M,1.0,71,0,0
completions_llama/completion_M_t1.0_72.c,llama,M,1.0,72,0,0
completions_llama/completion_M_t1.0_73.c,llama,M,1.0,73,0,0
completions_llama/completion_M_t1.0_74.c,llama,M,1.0,74,0,0
completions_llama/completion_M_t1.0_75.c,llama,M,1.0,75,0,0
completions_llama/completion_M_t1.0_76.c,llama,M,1.0,76,0,0
completions_llama/completion_M_t1.0_77.c,llama,M,1.0,77,0,0
completions_llama/completion_M_t1.0_78.c,llama,M,1.0,78,0,0
completions_llama/completion_M_t1.0_79.c,llama,M,1.0,79,0,0
completions_llama/completion_M_t1.0_80.c,llama,M,1.0,80,1,1
completions_llama/completion_M_t1.0_81.c,llama,M,1.0,81,1,0
completions_llama/completion_M_t1.0_82.c,llama,M,1.0,82,0,0
completions_llama/completion_M_t1.0_83.c,llama,M,1.0,83,1,1
completions_llama/completion_M_t1.0_84.c,llama,M,1.0,84,1,1
completions_llama/completion_M_t1.0_85.c,llama,M,1.0,85,0,0
completions_llama/completion_M_t1.0_86.c,llama,M,1.0,86,0,0
completions_llama/completion_M_t1.0_87.c,llama,M,1.0,87,0,0
completions_llama/completion_M_t1.0_88.c,llama,M,1.0,88,0,0
completions_llama/completion_M_t1.0_89.c,llama,M,1.0,89,0,0
completions_llama/completion_M_t1.0_90.c,llama,M,1.0,90,0,0
completions_llama/completion_M_t1.0_91.c,llama,M,1.0,91,0,0
completions_llama/completion_M_t1.0_92.c,llama,M,1.0,92,1,1
completions_llama/completion_M_t1.0_93.c,llama,M,1.0,93,1,1
completions_llama/completion_M_t1.0_94.c,llama,M,1.0,94,0,0
completions_llama/completion_M_t1.0_95.c,llama,M,1.0,95,0,0
completions_llama/completion_M_t1.0_96.c,llama,M,1.0,96,0,0
completions_llama/completion_M_t1.0_97.c,llama,M,1.0,97,0,0
completions_llama/completion_M_t1.0_98.c,llama,M,1.0,98,0,0
completions_llama/completion_M_t1.0_99.c,llama,M,1.0,99,0,0
completions_llama/completion_H_t0.1_0.c,llama,H,0.1,0,1,1
completions_llama/completion_H_t0.1_1.c,llama,H,0.1,1,1,1
completions_llama/completion_H_t0.1_2.c,llama,H,0.1,2,1,1
completions_llama/completion_H_t0.1_3.c,llama,H,0.1,3,1,1
completions_llama/completion_H_t0.1_4.c,llama,H,0.1,4,1,1
completions_llama/completion_H_t0.1_5.c,llama,H,0.1,5,0,0
completions_llama/completion_H_t0.1_6.c,llama,H,0.1,6,0,0
completions_llama/completion_H_t0.1_7.c,llama,H,0.1,7,1,1
completions_llama/completion_H_t0.1_8.c,llama,H,0.1,8,0,0
completions_llama/completion_H_t0.1_9.c,llama,H,0.1,9,1,1
completions_llama/completion_H_t0.1_10.c,llama,H,0.1,10,0,0
completions_llama/completion_H_t0.1_11.c,llama,H,0.1,11,1,1
completions_llama/completion_H_t0.1_12.c,llama,H,0.1,12,0,0
completions_llama/completion_H_t0.1_13.c,llama,H,0.1,13,1,1
completions_llama/completion_H_t0.1_14.c,llama,H,0.1,14,1,1
completions_llama/completion_H_t0.1_15.c,llama,H,0.1,15,1,1
completions_llama/completion_H_t0.1_16.c,llama,H,0.1,16,1,1
completions_llama/completion_H_t0.1_17.c,llama,H,0.1,17,1,0
completions_llama/completion_H_t0.1_18.c,llama,H,0.1,18,1,1
completions_llama/completion_H_t0.1_19.c,llama,H,0.1,19,1,1
completions_llama/completion_H_t0.1_20.c,llama,H,0.1,20,0,0
completions_llama/completion_H_t0.1_21.c,llama,H,0.1,21,0,0
completions_llama/completion_H_t0.1_22.c,llama,H,0.1,22,1,1
completions_llama/completion_H_t0.1_23.c,llama,H,0.1,23,0,0
completions_llama/completion_H_t0.1_24.c,llama,H,0.1,24,0,0
completions_llama/completion_H_t0.1_25.c,llama,H,0.1,25,1,1
completions_llama/completion_H_t0.1_26.c,llama,H,0.1,26,1,1
completions_llama/completion_H_t0.1_27.c,llama,H,0.1,27,1,1
completions_llama/completion_H_t0.1_28.c,llama,H,0.1,28,1,1
completions_llama/completion_H_t0.1_29.c,llama,H,0.1,29,1,1
completions_llama/completion_H_t0.1_30.c,llama,H,0.1,30,1,1
completions_llama/completion_H_t0.1_31.c,llama,H,0.1,31,1,1
completions_llama/completion_H_t0.1_32.c,llama,H,0.1,32,1,1
completions_llama/completion_H_t0.1_33.c,llama,H,0.1,33,0,0
completions_llama/completion_H_t0.1_34.c,llama,H,0.1,34,1,1
completions_llama/completion_H_t0.1_35.c,llama,H,0.1,35,1,1
completions_llama/completion_H_t0.1_36.c,llama,H,0.1,36,0,0
completions_llama/completion_H_t0.1_37.c,llama,H,0.1,37,1,1
completions_llama/completion_H_t0.1_38.c,llama,H,0.1,38,1,1
completions_llama/completion_H_t0.1_39.c,llama,H,0.1,39,1,1
completions_llama/completion_H_t0.1_40.c,llama,H,0.1,40,1,1
completions_llama/completion_H_t0.1_41.c,llama,H,0.1,41,1,1
completions_llama/completion_H_t0.1_42.c,llama,H,0.1,42,1,1
completions_llama/completion_H_t0.1_43.c,llama,H,0.1,43,0,0
completions_llama/completion_H_t0.1_44.c,llama,H,0.1,44,1,1
completions_llama/completion_H_t0.1_45.c,llama,H,0.1,45,0,0
completions_llama/completion_H_t0.1_46.c,llama,H,0.1,46,1,1
completions_llama/completion_H_t0.1_47.c,llama,H,0.1,47,0,0
completions_llama/completion_H_t0.1_48.c,llama,H,0.1,48,1,1
completions_llama/completion_H_t0.1_49.c,llama,H,0.1,49,0,0
completions_llama/completion_H_t0.1_50.c,llama,H,0.1,50,1,1
completions_llama/completion_H_t0.1_51.c,llama,H,0.1,51,1,1
completions_llama/completion_H_t0.1_52.c,llama,H,0.1,52,1,1
completions_llama/completion_H_t0.1_53.c,llama,H,0.1,53,0,0
completions_llama/completion_H_t0.1_54.c,llama,H,0.1,54,1,1
completions_llama/completion_H_t0.1_55.c,llama,H,0.1,55,1,1
completions_llama/completion_H_t0.1_56.c,llama,H,0.1,56,0,0
completions_llama/completion_H_t0.1_57.c,llama,H,0.1,57,1,1
completions_llama/completion_H_t0.1_58.c,llama,H,0.1,58,0,0
completions_llama/completion_H_t0.1_59.c,llama,H,0.1,59,1,1
completions_llama/completion_H_t0.1_60.c,llama,H,0.1,60,1,1
completions_llama/completion_H_t0.1_61.c,llama,H,0.1,61,1,1
completions_llama/completion_H_t0.1_62.c,llama,H,0.1,62,1,1
completions_llama/completion_H_t0.1_63.c,llama,H,0.1,63,1,1
completions_llama/completion_H_t0.1_64.c,llama,H,0.1,64,0,0
completions_llama/completion_H_t0.1_65.c,llama,H,0.1,65,0,0
completions_llama/completion_H_t0.1_66.c,llama,H,0.1,66,1,1
completions_llama/completion_H_t0.1_67.c,llama,H,0.1,67,0,0
